timestamp,device,usage_category,prompt_length,session_length_minutes,satisfaction_rating,assistant_model,tokens_used
2025-02-14 18:16:00,Desktop,Daily Tasks,30,14.32,3,GPT-5,516
2025-02-28 08:26:00,Smart Speaker,Research,125,14.38,4,GPT-4o,1093
2025-03-10 18:12:00,Desktop,Daily Tasks,157,8.31,1,Mini,568
2025-02-19 10:49:00,Mobile,Research,30,13.13,3,GPT-4o,576
2025-01-15 22:30:00,Desktop,Daily Tasks,12,16.12,3,GPT-4o,1417
2025-03-20 17:28:00,Mobile,Coding,179,5.78,1,GPT-5,876
2025-01-26 14:48:00,Tablet,Coding,187,15.07,4,GPT-4o,1395
2025-01-02 11:09:00,Mobile,Daily Tasks,35,2.13,2,GPT-5,1071
2025-01-04 12:19:00,Mobile,Daily Tasks,181,2.76,1,Mini,1330
2025-03-11 15:50:00,Smart Speaker,Entertainment,182,6.03,2,Mini,309
2025-02-04 19:49:00,Tablet,Research,199,1.92,5,GPT-5.1,1408
2025-01-03 00:56:00,Desktop,Coding,47,11.33,4,Mini,1417
2025-03-15 00:42:00,Mobile,Entertainment,117,5.17,3,GPT-5,80
2025-01-28 09:15:00,Mobile,Education,198,7.01,1,Mini,547
2025-03-30 00:22:00,Mobile,Productivity,181,7.2,5,GPT-5.1,631
2025-03-21 04:04:00,Desktop,Daily Tasks,122,5.92,3,GPT-4o,640
2025-01-05 08:02:00,Desktop,Entertainment,43,4.31,5,o1,1172
2025-03-04 03:17:00,Smart Speaker,Productivity,21,10.96,4,GPT-5,1053
2025-02-24 06:56:00,Smart Speaker,Daily Tasks,55,5.09,1,GPT-4o,335
2025-01-16 11:30:00,Tablet,Daily Tasks,17,7.13,2,GPT-4o,921
2025-01-31 21:01:00,Smart Speaker,Writing,43,9.85,4,GPT-5,1462
2025-02-14 04:05:00,Mobile,Education,19,16.03,3,GPT-5,671
2025-01-14 03:36:00,Tablet,Productivity,153,15.22,5,GPT-5.1,1393
2025-03-06 23:18:00,Tablet,Entertainment,120,5.43,1,o1,981
2025-01-25 22:57:00,Mobile,Entertainment,105,4.15,1,GPT-5,1388
2025-03-26 08:39:00,Mobile,Entertainment,162,18.18,3,GPT-5.1,1356
2025-03-14 03:38:00,Desktop,Daily Tasks,85,5.07,3,GPT-5,44
2025-02-27 02:08:00,Mobile,Coding,83,10.67,1,Mini,1204
2025-01-11 18:41:00,Desktop,Research,45,1.84,5,GPT-4o,299
2025-01-03 05:17:00,Desktop,Writing,91,1.32,4,GPT-4o,1239
2025-01-14 03:11:00,Mobile,Entertainment,39,8.04,3,GPT-5.1,1215
2025-02-14 23:21:00,Mobile,Writing,119,6.46,1,Mini,402
2025-03-12 07:31:00,Desktop,Writing,199,12.55,1,Mini,118
2025-01-14 18:23:00,Tablet,Productivity,108,4.35,4,GPT-5.1,640
2025-03-05 15:54:00,Tablet,Daily Tasks,63,9.35,1,Mini,468
2025-01-05 07:12:00,Desktop,Research,139,12.11,5,GPT-5,839
2025-01-24 21:42:00,Desktop,Coding,164,4.48,4,GPT-4o,141
2025-02-23 20:46:00,Desktop,Entertainment,96,6.02,3,GPT-4o,85
2025-03-16 13:17:00,Tablet,Productivity,53,3.2,2,GPT-4o,666
2025-03-11 22:09:00,Tablet,Coding,144,12.85,3,GPT-5,1159
2025-02-17 22:31:00,Desktop,Coding,41,11.06,5,GPT-5.1,486
2025-01-04 05:53:00,Tablet,Writing,199,11.62,3,GPT-5,498
2025-01-27 09:43:00,Desktop,Coding,66,6.44,5,GPT-5.1,262
2025-03-12 12:33:00,Desktop,Daily Tasks,73,10.93,5,GPT-5.1,438
2025-01-08 07:24:00,Smart Speaker,Writing,146,6.86,3,Mini,462
2025-03-05 13:47:00,Desktop,Research,7,20.19,4,Mini,403
2025-03-05 08:28:00,Desktop,Coding,44,7.6,5,GPT-5,528
2025-03-09 16:17:00,Mobile,Writing,29,14.65,4,GPT-5,439
2025-01-20 13:13:00,Mobile,Productivity,81,6.47,4,GPT-5.1,1027
2025-01-23 00:36:00,Smart Speaker,Entertainment,112,17.51,5,GPT-5.1,520
2025-01-18 20:45:00,Smart Speaker,Research,40,4.14,4,GPT-5,1137
2025-02-05 10:09:00,Desktop,Writing,72,10.16,4,GPT-5,915
2025-02-17 03:44:00,Desktop,Coding,155,4.77,4,Mini,967
2025-01-11 18:39:00,Tablet,Coding,188,9.07,5,GPT-5.1,883
2025-02-21 01:34:00,Desktop,Productivity,7,5.09,5,GPT-4o,1385
2025-01-22 12:00:00,Tablet,Coding,127,7.58,4,GPT-5,398
2025-02-20 14:14:00,Mobile,Daily Tasks,10,5.64,1,o1,1473
2025-01-28 06:01:00,Desktop,Entertainment,106,11.82,4,GPT-4o,325
2025-03-27 22:00:00,Tablet,Entertainment,176,10.45,2,o1,224
2025-01-29 17:58:00,Desktop,Productivity,160,4.65,4,GPT-4o,1243
2025-03-20 10:01:00,Mobile,Daily Tasks,50,4.55,3,GPT-5.1,1346
2025-01-16 18:05:00,Mobile,Writing,55,3.87,1,GPT-5,157
2025-01-08 15:25:00,Mobile,Coding,157,3.32,2,GPT-4o,907
2025-01-17 23:37:00,Mobile,Coding,164,12.36,3,o1,778
2025-02-07 17:50:00,Mobile,Writing,59,3.71,2,GPT-5.1,345
2025-03-23 03:10:00,Smart Speaker,Research,5,9.6,5,o1,790
2025-01-16 20:41:00,Smart Speaker,Coding,91,5.29,4,GPT-5,1034
2025-03-12 13:12:00,Mobile,Entertainment,125,14.37,1,o1,869
2025-03-04 17:19:00,Desktop,Daily Tasks,91,23.35,5,o1,789
2025-02-01 00:04:00,Mobile,Writing,187,0.68,3,GPT-5.1,1330
2025-01-31 06:38:00,Smart Speaker,Entertainment,163,4.1,3,GPT-4o,353
2025-03-27 06:54:00,Desktop,Entertainment,158,5.23,2,Mini,943
2025-03-06 07:36:00,Mobile,Entertainment,8,6.6,2,GPT-5.1,488
2025-01-22 12:04:00,Mobile,Productivity,171,6.32,1,o1,1460
2025-03-24 01:36:00,Desktop,Entertainment,152,2.73,2,GPT-5,392
2025-02-06 14:43:00,Mobile,Writing,82,23.66,3,GPT-5,1309
2025-01-08 04:08:00,Desktop,Daily Tasks,119,6.48,4,GPT-4o,955
2025-03-15 05:12:00,Tablet,Entertainment,165,10.42,1,Mini,337
2025-03-20 04:26:00,Tablet,Productivity,181,10.63,3,o1,1142
2025-02-09 20:38:00,Tablet,Writing,112,2.27,2,GPT-4o,376
2025-03-05 08:28:00,Mobile,Coding,13,5.88,2,Mini,408
2025-01-22 02:47:00,Desktop,Productivity,125,12.36,4,o1,530
2025-03-18 12:46:00,Mobile,Research,137,18.23,2,GPT-4o,1028
2025-02-03 04:02:00,Tablet,Daily Tasks,16,5.97,3,GPT-4o,599
2025-01-25 01:22:00,Mobile,Entertainment,164,2.61,1,Mini,862
2025-02-15 01:33:00,Tablet,Research,44,4.91,4,GPT-5.1,838
2025-01-25 01:12:00,Desktop,Research,178,5.78,3,GPT-4o,311
2025-02-25 20:35:00,Tablet,Writing,112,5.62,1,Mini,364
2025-03-09 06:59:00,Desktop,Entertainment,67,3.88,4,GPT-5.1,474
2025-02-06 12:06:00,Desktop,Entertainment,16,2.4,2,o1,349
2025-03-12 12:14:00,Mobile,Productivity,8,3.17,2,o1,1379
2025-02-08 19:37:00,Desktop,Productivity,149,4.94,4,Mini,584
2025-03-29 07:38:00,Desktop,Education,78,12.22,5,GPT-5.1,619
2025-01-24 18:07:00,Desktop,Research,168,15.4,4,GPT-5,1014
2025-03-05 10:13:00,Mobile,Productivity,49,8.16,1,GPT-5.1,1186
2025-02-18 04:21:00,Tablet,Coding,184,3.25,2,GPT-4o,1038
2025-03-26 22:01:00,Desktop,Research,188,5.15,2,Mini,835
2025-01-20 18:01:00,Mobile,Research,24,1.37,1,GPT-4o,1464
2025-01-18 16:58:00,Tablet,Writing,131,18.46,5,GPT-5.1,1351
2025-03-20 01:51:00,Desktop,Productivity,188,4.58,5,GPT-4o,319
2025-03-23 02:22:00,Desktop,Daily Tasks,68,9.83,5,GPT-5,256
2025-03-09 06:18:00,Tablet,Education,18,14.7,4,GPT-4o,601
2025-02-12 17:44:00,Tablet,Writing,175,21.8,5,GPT-5.1,1256
2025-02-06 22:12:00,Mobile,Productivity,97,13.12,1,Mini,1447
2025-03-01 23:47:00,Tablet,Writing,10,5.6,1,GPT-4o,1059
2025-03-09 06:00:00,Desktop,Education,168,10.74,5,o1,1041
2025-01-25 20:06:00,Desktop,Research,137,21.29,3,o1,365
2025-01-01 15:06:00,Mobile,Productivity,18,4.55,1,GPT-5,896
2025-01-07 14:52:00,Desktop,Writing,55,2.3,2,Mini,292
2025-02-01 00:05:00,Tablet,Research,8,3.9,4,GPT-5,818
2025-03-03 08:29:00,Mobile,Research,191,10.26,2,GPT-4o,306
2025-02-09 15:03:00,Tablet,Research,9,5.7,4,GPT-5.1,131
2025-02-25 15:41:00,Mobile,Research,160,7.09,2,GPT-4o,1451
2025-02-12 06:45:00,Desktop,Daily Tasks,104,11.45,4,o1,1342
2025-01-23 15:34:00,Desktop,Writing,118,3.84,3,o1,1034
2025-03-09 09:15:00,Desktop,Writing,163,6.84,2,Mini,945
2025-03-07 02:39:00,Tablet,Education,179,5.09,2,GPT-5.1,375
2025-03-28 15:39:00,Desktop,Research,29,20.74,5,GPT-5.1,866
2025-03-16 07:28:00,Desktop,Coding,8,12.85,5,o1,1127
2025-02-04 04:47:00,Desktop,Daily Tasks,29,5.73,3,GPT-4o,818
2025-03-05 10:14:00,Desktop,Coding,138,5.5,4,GPT-4o,437
2025-02-01 13:17:00,Tablet,Education,115,22.26,3,GPT-5.1,600
2025-03-20 13:18:00,Desktop,Productivity,21,21.1,5,GPT-5,1264
2025-02-24 22:42:00,Smart Speaker,Productivity,50,10.22,4,GPT-5,396
2025-03-17 02:48:00,Desktop,Coding,109,7.32,5,GPT-4o,1442
2025-01-26 07:30:00,Mobile,Entertainment,147,2.77,1,GPT-5.1,1137
2025-01-02 08:13:00,Mobile,Writing,71,3.93,1,GPT-5,1337
2025-01-13 17:19:00,Desktop,Research,190,2.61,4,GPT-4o,774
2025-02-17 19:44:00,Tablet,Daily Tasks,198,15.09,5,GPT-4o,351
2025-03-28 12:55:00,Smart Speaker,Coding,154,2.81,5,GPT-5,70
2025-02-26 10:24:00,Tablet,Writing,93,5.45,2,o1,811
2025-03-14 20:35:00,Desktop,Writing,176,1.58,4,GPT-5,610
2025-02-12 05:34:00,Desktop,Writing,146,2.12,1,Mini,188
2025-03-28 06:21:00,Mobile,Coding,106,11.8,1,Mini,1394
2025-03-26 16:28:00,Desktop,Entertainment,91,9.18,1,GPT-5,1455
2025-01-20 14:31:00,Mobile,Productivity,167,7.51,2,Mini,573
2025-03-19 14:17:00,Mobile,Education,113,5.52,2,Mini,1008
2025-01-02 14:28:00,Mobile,Daily Tasks,40,1.91,2,GPT-5.1,631
2025-02-23 08:00:00,Tablet,Research,199,4.99,4,GPT-4o,755
2025-02-09 08:29:00,Mobile,Coding,18,6.55,2,GPT-4o,943
2025-01-28 02:50:00,Desktop,Research,140,11.27,4,o1,636
2025-03-26 00:35:00,Desktop,Daily Tasks,132,14.54,4,Mini,1206
2025-03-01 14:36:00,Mobile,Entertainment,119,12.04,1,o1,300
2025-01-13 10:46:00,Mobile,Entertainment,15,9.14,1,o1,1009
2025-01-13 12:48:00,Desktop,Productivity,101,7.43,2,GPT-4o,1475
2025-01-11 13:07:00,Mobile,Education,179,8.53,2,Mini,1278
2025-01-28 08:43:00,Tablet,Productivity,51,4.75,4,GPT-5.1,87
2025-01-07 04:56:00,Tablet,Education,139,7.88,1,Mini,188
2025-01-24 18:39:00,Mobile,Research,172,6.52,1,GPT-4o,950
2025-03-10 20:26:00,Desktop,Education,190,28.1,4,GPT-5,1388
2025-03-20 15:09:00,Desktop,Education,105,8.68,2,Mini,1269
2025-03-12 17:36:00,Mobile,Entertainment,66,1.28,1,Mini,1357
2025-02-14 15:28:00,Desktop,Writing,141,5.31,4,GPT-5.1,241
2025-03-04 14:00:00,Mobile,Research,99,6.02,3,GPT-5,788
2025-03-26 22:53:00,Mobile,Writing,127,13.14,2,GPT-5,1094
2025-01-05 19:06:00,Desktop,Productivity,149,9.45,5,o1,944
2025-03-23 09:51:00,Desktop,Coding,143,9.13,5,GPT-5,1169
2025-03-07 02:18:00,Desktop,Writing,52,17.16,5,GPT-5,334
2025-02-04 18:36:00,Tablet,Daily Tasks,152,21.17,4,GPT-5.1,696
2025-02-10 09:02:00,Mobile,Writing,110,11.79,1,GPT-5,682
2025-02-09 11:15:00,Desktop,Daily Tasks,186,5.61,3,GPT-5.1,1411
2025-01-15 05:03:00,Tablet,Productivity,133,5.74,3,GPT-5,320
2025-01-21 17:29:00,Mobile,Writing,178,15.75,1,Mini,503
2025-01-27 13:28:00,Mobile,Education,195,5.73,2,o1,52
2025-01-01 12:33:00,Smart Speaker,Research,198,7.08,2,o1,244
2025-02-15 02:28:00,Desktop,Coding,150,5.23,5,GPT-5.1,1471
2025-02-12 21:18:00,Desktop,Coding,121,3.2,3,GPT-5,1274
2025-01-30 16:02:00,Mobile,Entertainment,28,26.71,1,Mini,403
2025-01-16 21:05:00,Desktop,Education,80,7.11,3,Mini,1059
2025-03-29 06:39:00,Mobile,Productivity,97,18.77,5,GPT-5.1,897
2025-03-03 01:33:00,Desktop,Productivity,157,5.78,1,Mini,1361
2025-02-12 17:26:00,Desktop,Coding,119,4.58,3,Mini,464
2025-03-07 00:58:00,Desktop,Entertainment,90,11.13,1,Mini,1491
2025-02-03 11:50:00,Mobile,Coding,33,14.5,1,Mini,568
2025-01-20 09:32:00,Desktop,Daily Tasks,144,15.12,3,GPT-4o,1080
2025-03-02 14:02:00,Desktop,Productivity,89,6.49,5,GPT-5.1,608
2025-03-11 08:31:00,Tablet,Research,12,11.91,4,GPT-5.1,1013
2025-02-28 13:10:00,Desktop,Productivity,60,4.96,5,GPT-4o,515
2025-02-20 23:25:00,Desktop,Daily Tasks,176,7.81,3,o1,1268
2025-01-01 05:16:00,Desktop,Coding,28,6.04,4,GPT-5.1,963
2025-02-27 09:46:00,Desktop,Research,84,5.4,3,GPT-4o,447
2025-02-25 15:54:00,Desktop,Productivity,104,8.04,2,Mini,1442
2025-02-07 02:53:00,Mobile,Productivity,21,3.14,1,Mini,1069
2025-01-22 22:32:00,Desktop,Productivity,37,13.73,1,Mini,654
2025-03-30 02:52:00,Tablet,Entertainment,188,5.41,2,GPT-5,221
2025-02-03 18:30:00,Smart Speaker,Research,120,13.31,4,o1,1460
2025-01-25 11:35:00,Desktop,Research,46,3.67,5,GPT-5,1137
2025-03-05 13:42:00,Desktop,Research,38,5.4,5,GPT-5.1,1008
2025-02-13 09:02:00,Desktop,Entertainment,88,3.13,4,GPT-4o,1253
2025-02-20 03:57:00,Mobile,Research,146,3.04,3,GPT-5.1,918
2025-02-28 08:20:00,Desktop,Research,147,4.05,2,Mini,363
2025-02-03 04:17:00,Tablet,Research,43,3.71,5,GPT-5.1,370
2025-01-14 16:58:00,Tablet,Research,146,3.15,3,GPT-5.1,137
2025-01-16 01:36:00,Tablet,Coding,179,7.44,1,Mini,113
2025-03-26 13:38:00,Mobile,Education,49,10.98,1,Mini,1098
2025-02-15 11:50:00,Smart Speaker,Coding,10,11.37,5,GPT-5,1280
2025-02-07 12:43:00,Desktop,Productivity,191,1.8,3,o1,262
2025-01-29 17:49:00,Mobile,Productivity,106,6.02,1,Mini,869
2025-03-06 22:44:00,Desktop,Research,156,5.59,4,o1,203
2025-03-24 03:55:00,Smart Speaker,Daily Tasks,67,17.36,5,o1,633
2025-03-11 04:55:00,Mobile,Education,63,6.19,2,o1,1190
2025-02-18 02:11:00,Tablet,Entertainment,48,7.01,1,Mini,1221
2025-02-12 18:59:00,Desktop,Research,47,2.35,4,GPT-5.1,1424
2025-03-19 22:28:00,Smart Speaker,Entertainment,96,3.97,3,GPT-4o,479
2025-03-19 01:39:00,Mobile,Coding,25,2.23,3,GPT-5.1,1424
2025-02-05 02:47:00,Mobile,Writing,169,7.78,1,Mini,1179
2025-03-28 18:51:00,Smart Speaker,Daily Tasks,104,17.72,5,GPT-5.1,521
2025-03-16 11:15:00,Desktop,Writing,183,4.08,4,o1,505
2025-03-18 03:51:00,Desktop,Entertainment,102,6.22,3,GPT-4o,179
2025-01-06 02:07:00,Mobile,Research,64,3.73,2,GPT-5,1382
2025-01-12 16:49:00,Desktop,Coding,105,4.67,5,GPT-5.1,320
2025-01-27 19:56:00,Desktop,Daily Tasks,35,7.9,4,GPT-5,416
2025-03-10 12:20:00,Desktop,Coding,165,23.22,5,GPT-4o,631
2025-01-08 00:51:00,Desktop,Daily Tasks,145,17.16,4,GPT-4o,223
2025-01-08 11:00:00,Tablet,Daily Tasks,33,20.47,3,Mini,1212
2025-01-03 20:21:00,Mobile,Daily Tasks,118,13.38,4,GPT-5.1,1053
2025-01-18 06:33:00,Desktop,Writing,109,6.16,4,GPT-4o,251
2025-03-24 16:44:00,Mobile,Entertainment,44,5.57,1,GPT-4o,261
2025-03-06 21:48:00,Mobile,Productivity,28,4.1,4,GPT-5.1,52
2025-03-06 12:26:00,Mobile,Writing,153,6.09,1,GPT-4o,1425
2025-01-27 07:52:00,Smart Speaker,Coding,56,17.88,4,Mini,664
2025-02-26 06:14:00,Smart Speaker,Daily Tasks,106,17.75,3,Mini,990
2025-03-12 02:36:00,Desktop,Education,53,28.79,3,GPT-4o,241
2025-02-17 22:11:00,Desktop,Daily Tasks,132,8.31,5,GPT-5.1,361
2025-03-19 01:15:00,Mobile,Daily Tasks,14,2.77,1,GPT-4o,821
2025-02-21 06:14:00,Mobile,Research,75,10.5,2,GPT-5,329
2025-01-30 05:06:00,Mobile,Coding,111,23.38,3,o1,927
2025-02-27 11:34:00,Mobile,Entertainment,90,19.41,3,GPT-5.1,1387
2025-03-26 21:10:00,Mobile,Writing,124,5.11,1,o1,471
2025-03-16 09:24:00,Desktop,Coding,40,2.98,5,GPT-4o,919
2025-02-14 20:41:00,Desktop,Entertainment,91,2.91,3,GPT-5,1375
2025-02-23 17:16:00,Desktop,Entertainment,152,4.3,4,GPT-5.1,1342
2025-03-29 20:04:00,Desktop,Writing,70,4.8,4,GPT-5.1,31
2025-03-09 08:56:00,Desktop,Daily Tasks,35,5.83,4,o1,183
2025-02-15 05:24:00,Mobile,Coding,170,11.45,1,GPT-4o,1479
2025-01-26 06:54:00,Desktop,Coding,156,5.69,4,o1,1389
2025-03-23 12:41:00,Desktop,Productivity,137,7.57,4,o1,496
2025-03-29 21:48:00,Mobile,Education,160,2.11,3,GPT-5.1,789
2025-01-07 08:47:00,Tablet,Coding,156,4.1,3,GPT-5,867
2025-01-03 20:53:00,Desktop,Coding,150,3.96,5,GPT-5.1,1009
2025-01-11 08:36:00,Tablet,Education,104,1.84,3,GPT-5,1130
2025-02-04 19:00:00,Smart Speaker,Daily Tasks,8,5.59,3,Mini,571
2025-01-15 09:19:00,Mobile,Daily Tasks,121,2.12,2,GPT-5.1,1337
2025-03-21 09:13:00,Mobile,Daily Tasks,58,5.3,1,o1,107
2025-03-24 06:42:00,Desktop,Daily Tasks,155,7.98,4,GPT-5.1,68
2025-01-17 05:55:00,Smart Speaker,Education,96,18.08,5,GPT-5.1,1437
2025-03-16 14:47:00,Desktop,Writing,181,3.81,1,Mini,282
2025-01-13 17:17:00,Smart Speaker,Daily Tasks,121,7.83,4,GPT-5.1,1492
2025-03-12 20:37:00,Mobile,Research,112,4.52,2,o1,443
2025-02-02 21:19:00,Desktop,Coding,184,2.03,4,GPT-4o,559
2025-01-04 15:01:00,Desktop,Daily Tasks,97,18.22,5,o1,61
2025-02-08 12:54:00,Mobile,Productivity,78,8.24,1,Mini,1416
2025-03-16 01:09:00,Mobile,Entertainment,77,10.14,2,o1,551
2025-03-26 00:07:00,Desktop,Research,175,20.15,5,GPT-5.1,268
2025-01-11 21:37:00,Mobile,Daily Tasks,152,5.28,1,Mini,735
2025-03-17 06:01:00,Tablet,Coding,36,2.66,5,GPT-5,248
2025-01-27 09:24:00,Mobile,Education,101,3.77,1,Mini,1188
2025-02-11 18:26:00,Mobile,Writing,77,2.47,1,GPT-4o,128
2025-01-10 18:58:00,Desktop,Writing,131,15.05,3,GPT-5,758
2025-03-29 13:37:00,Tablet,Productivity,15,23.96,4,GPT-5,599
2025-03-13 02:56:00,Desktop,Entertainment,144,7.92,4,GPT-5,75
2025-02-27 19:19:00,Tablet,Research,149,11.66,4,GPT-5,97
2025-03-07 10:25:00,Desktop,Daily Tasks,49,13.76,1,Mini,787
2025-03-20 15:06:00,Mobile,Research,34,21.02,5,GPT-5,604
2025-01-13 21:47:00,Desktop,Coding,127,23.33,4,Mini,212
2025-01-23 03:28:00,Desktop,Entertainment,55,1.51,2,GPT-4o,224
2025-01-04 08:39:00,Tablet,Productivity,188,4.62,4,Mini,1211
2025-02-14 00:09:00,Mobile,Productivity,156,7.31,1,Mini,1101
2025-02-14 11:19:00,Mobile,Entertainment,191,4.21,1,GPT-5,919
2025-01-03 16:11:00,Smart Speaker,Entertainment,109,5.94,1,Mini,1253
2025-03-01 12:57:00,Smart Speaker,Entertainment,188,9.7,2,o1,122
2025-01-01 19:10:00,Tablet,Research,7,9.52,2,Mini,1037
2025-03-13 08:35:00,Desktop,Daily Tasks,61,13.46,4,GPT-5,1133
2025-03-05 11:46:00,Mobile,Research,5,7.42,3,GPT-5.1,316
2025-03-15 08:40:00,Tablet,Daily Tasks,137,0.97,1,Mini,813
2025-01-11 15:30:00,Desktop,Writing,104,5.59,4,GPT-5,1154
2025-03-20 08:00:00,Desktop,Coding,61,9.06,2,Mini,913
2025-02-19 07:15:00,Tablet,Research,64,14.1,5,GPT-5,389
2025-03-19 16:48:00,Mobile,Writing,130,12.79,1,Mini,1003
2025-03-04 15:22:00,Mobile,Productivity,40,6.73,4,GPT-4o,1144
2025-03-01 01:48:00,Smart Speaker,Research,105,4.39,5,GPT-4o,34
2025-01-03 21:37:00,Mobile,Writing,124,6.95,1,o1,859
2025-03-04 06:41:00,Mobile,Coding,51,1.7,2,o1,766
2025-02-10 09:16:00,Desktop,Productivity,49,4.72,3,o1,562
2025-03-18 10:20:00,Mobile,Daily Tasks,74,15.84,2,o1,85
2025-03-03 13:46:00,Desktop,Research,120,6.94,4,GPT-5,143
2025-01-07 16:36:00,Tablet,Education,54,9.33,2,GPT-5,1130
2025-03-22 01:49:00,Tablet,Writing,78,2.39,1,GPT-4o,1244
2025-01-06 15:52:00,Desktop,Writing,110,14.04,5,GPT-5.1,640
2025-01-27 22:20:00,Desktop,Research,41,6.48,5,GPT-4o,1410
2025-01-20 12:18:00,Tablet,Writing,115,9.11,2,o1,1392
2025-03-29 16:18:00,Desktop,Daily Tasks,31,10.51,4,GPT-4o,1005
2025-01-14 18:54:00,Mobile,Entertainment,32,13.7,2,GPT-4o,879
2025-03-18 00:12:00,Mobile,Productivity,51,8.17,2,GPT-4o,1447
2025-01-20 23:52:00,Mobile,Education,60,6.59,1,GPT-4o,922
2025-02-28 13:22:00,Desktop,Entertainment,10,2.83,2,GPT-4o,1402
2025-01-09 03:08:00,Mobile,Coding,192,2.22,2,Mini,1468
2025-02-05 06:33:00,Desktop,Daily Tasks,65,8.06,4,GPT-5,308
2025-02-26 01:54:00,Mobile,Writing,161,9.15,3,GPT-5.1,997
2025-03-05 23:59:00,Desktop,Entertainment,180,10.2,2,o1,1102
2025-03-20 12:35:00,Mobile,Education,161,3.83,2,GPT-5.1,1233
2025-03-15 10:58:00,Mobile,Daily Tasks,167,4.76,1,Mini,536
2025-02-16 16:17:00,Desktop,Productivity,24,7.96,5,GPT-5,1295
2025-01-28 07:07:00,Desktop,Coding,77,5.21,5,GPT-4o,741
2025-01-24 12:17:00,Desktop,Entertainment,150,30.31,2,GPT-5,592
2025-03-31 08:30:00,Desktop,Writing,117,4.68,3,o1,252
2025-02-24 17:56:00,Desktop,Writing,6,9.59,4,GPT-5.1,495
2025-03-23 18:37:00,Smart Speaker,Productivity,115,12.53,4,GPT-5,1462
2025-02-09 00:53:00,Mobile,Productivity,161,13.05,5,GPT-5.1,1079
2025-02-13 16:40:00,Tablet,Daily Tasks,166,5.14,1,Mini,1094
2025-03-16 07:38:00,Smart Speaker,Research,79,10.54,4,Mini,1345
2025-03-07 01:18:00,Desktop,Education,51,9.67,5,GPT-5.1,415
2025-01-19 01:40:00,Mobile,Research,65,10.85,4,o1,999
2025-02-17 03:51:00,Tablet,Productivity,62,7.89,2,Mini,569
2025-01-20 05:02:00,Mobile,Productivity,72,12.59,4,GPT-5.1,1275
2025-03-10 11:36:00,Mobile,Entertainment,63,8.55,1,GPT-4o,645
2025-01-03 16:39:00,Mobile,Entertainment,94,2.57,2,GPT-4o,1285
2025-03-16 10:16:00,Desktop,Coding,12,8.38,5,o1,1126
2025-03-25 14:45:00,Mobile,Research,58,9.07,2,GPT-5.1,1162
2025-01-03 02:09:00,Smart Speaker,Writing,66,12.01,3,GPT-5,1390
2025-02-26 17:38:00,Smart Speaker,Research,34,8.07,5,GPT-5.1,1190
2025-01-08 02:55:00,Desktop,Daily Tasks,176,21.35,4,GPT-4o,495
2025-02-02 09:58:00,Mobile,Productivity,136,6.76,1,Mini,791
2025-01-31 06:46:00,Desktop,Coding,182,4.95,5,GPT-4o,719
2025-02-16 18:33:00,Smart Speaker,Research,114,17.19,4,Mini,115
2025-03-24 14:02:00,Desktop,Education,26,6.63,5,GPT-5.1,897
2025-02-11 13:02:00,Smart Speaker,Productivity,181,7.56,5,GPT-5,667
2025-02-05 20:16:00,Tablet,Daily Tasks,94,9.07,2,GPT-4o,602
2025-01-09 08:24:00,Desktop,Coding,138,8.56,4,Mini,182
2025-03-21 21:01:00,Desktop,Coding,79,10.79,4,GPT-4o,766
2025-01-29 07:45:00,Tablet,Writing,101,11.55,2,GPT-4o,876
2025-02-11 14:51:00,Desktop,Writing,100,4.63,1,Mini,176
2025-01-09 07:22:00,Mobile,Research,60,3.02,3,GPT-5,959
2025-01-26 23:55:00,Smart Speaker,Productivity,113,3.31,5,GPT-5,268
2025-02-19 19:14:00,Mobile,Coding,148,15.98,4,GPT-4o,234
2025-03-23 01:23:00,Desktop,Education,8,6.24,5,o1,613
2025-01-30 14:24:00,Mobile,Research,30,12.46,2,GPT-5,595
2025-02-20 11:02:00,Desktop,Coding,169,11.76,2,GPT-4o,1374
2025-03-20 19:23:00,Smart Speaker,Research,116,7.55,5,GPT-5,120
2025-02-02 10:38:00,Desktop,Entertainment,194,3.78,2,GPT-4o,537
2025-01-27 12:49:00,Desktop,Productivity,122,11.95,4,GPT-5,1107
2025-01-04 23:55:00,Desktop,Entertainment,132,7.37,3,GPT-4o,389
2025-03-23 17:11:00,Smart Speaker,Productivity,180,2.87,4,GPT-4o,1472
2025-01-10 23:36:00,Desktop,Productivity,133,5.24,5,GPT-5,1119
2025-01-20 09:18:00,Tablet,Productivity,69,2.07,3,o1,1420
2025-01-13 12:54:00,Mobile,Research,107,5.43,3,GPT-4o,1424
2025-03-05 16:13:00,Tablet,Coding,50,7.83,4,GPT-4o,181
2025-02-02 20:02:00,Smart Speaker,Education,70,6.83,4,o1,699
2025-03-05 10:44:00,Tablet,Research,137,6.27,3,o1,1121
2025-02-24 15:50:00,Smart Speaker,Daily Tasks,34,7.77,3,Mini,32
2025-01-02 08:35:00,Desktop,Writing,136,10.36,4,GPT-4o,689
2025-01-28 16:23:00,Tablet,Writing,118,13.12,4,GPT-5,1038
2025-01-01 08:49:00,Mobile,Writing,65,14.3,2,GPT-4o,1193
2025-01-06 21:32:00,Mobile,Productivity,13,4.24,2,GPT-4o,634
2025-02-12 13:41:00,Tablet,Education,142,15.22,4,GPT-5,1297
